Alignment_name	Taxon_name	Sequence_length	Undetermined_characters	Missing_percent	A	C	D	E	F	G	H	I	K	L	M	N	P	Q	R	S	T	V	W	Y	B	J	Z	X	.	*	-	?
alignment.nex	Eph	432014	5052	1.169	32326	6859	23369	29049	18227	28607	9200	24610	28186	42256	10171	16634	19187	15379	22466	30524	20601	30411	5630	13270	0	0	0	0	0	0	5052	0
alignment.nex	Fok	432014	4827	1.117	33129	6826	23289	29257	17917	29338	9342	24234	27193	42825	10270	16156	19325	15766	22770	29510	20310	30744	5740	13246	0	0	0	0	0	0	4827	0
alignment.nex	Gin	432014	3052	0.706	34114	6874	23242	29334	17854	29706	9388	23868	26786	43200	10177	15568	19606	15950	23648	28911	20471	31271	5840	13154	0	0	0	0	0	0	3052	0
alignment.nex	Gma	432014	2677	0.62	32959	6696	24100	28880	18415	29169	9206	24300	27709	42843	9758	16370	19767	15122	22638	30683	20169	31445	5668	13440	0	0	0	0	0	0	2677	0
alignment.nex	Gne	432014	6375	1.476	33323	7007	23416	28691	18100	28533	9378	24309	27471	42532	9925	16130	19083	15454	23025	29604	20098	30652	5637	13271	0	0	0	0	0	0	6375	0
alignment.nex	Lja	432014	30656	7.096	33560	6353	21819	26904	16639	27865	8862	20881	24796	41147	9214	13771	18558	15025	22061	27365	19372	29445	5512	12209	0	0	0	0	0	0	30656	0
alignment.nex	Ltu	432014	48196	11.156	29666	6144	21189	26150	16228	26645	8242	21717	24258	38450	9193	13869	17736	13518	20927	27307	18076	27728	5091	11684	0	0	0	0	0	0	48196	0
alignment.nex	Mac	432014	13797	3.194	32887	6770	23345	28100	17670	28698	9251	23728	25914	42323	9878	15027	19236	14426	23081	29522	19458	30398	5540	12965	0	0	0	0	0	0	13797	0
alignment.nex	Met	432014	2790	0.646	33390	6869	23291	29479	17993	29488	9410	24484	27391	42908	10275	16162	19408	15851	22935	29590	20400	30839	5777	13284	0	0	0	0	0	0	2790	0
alignment.nex	Nad	432014	27367	6.335	30935	6546	22300	27365	17346	27796	8936	22977	25205	40800	9602	14647	18431	14139	22249	29078	18806	29657	5376	12456	0	0	0	0	0	0	27367	0
alignment.nex	Nag	432014	2686	0.622	33297	7015	23437	29305	18008	29277	9509	24453	27479	42832	10349	16174	19415	15810	23005	29601	20378	30865	5799	13320	0	0	0	0	0	0	2686	0
alignment.nex	Osa	432014	7064	1.635	35658	6654	24136	28504	17627	29498	9134	22758	26255	41965	10031	15133	20071	14613	23779	29278	19977	31300	5548	13031	0	0	0	0	0	0	7064	0
alignment.nex	Paq	432014	27388	6.34	33488	6513	22245	27122	16972	28294	8889	20952	25040	41383	9485	14096	18275	15198	21982	27970	19289	30068	5400	11965	0	0	0	0	0	0	27388	0
alignment.nex	Pda	432014	56334	13.04	29657	6093	20766	25607	15827	25893	8166	21390	23590	37787	9080	13459	17352	13099	20624	26241	17294	27047	4997	11711	0	0	0	0	0	0	56334	0
alignment.nex	Pin	432014	4330	1.002	33467	6815	23202	29342	17902	29518	9263	24263	26925	42918	10038	15850	19526	15700	23325	29344	20514	30822	5753	13197	0	0	0	0	0	0	4330	0
alignment.nex	Pla	432014	3360	0.778	33213	6883	23298	29352	18006	29383	9391	24475	27387	42958	10260	16273	19401	15814	22907	29594	20315	30702	5761	13281	0	0	0	0	0	0	3360	0
alignment.nex	Pod	432014	3628	0.84	33236	6962	23491	29154	17931	29288	9490	24298	27372	42811	10334	16123	19441	15784	22994	29480	20353	30798	5755	13291	0	0	0	0	0	0	3628	0
alignment.nex	Pse	432014	5380	1.245	33311	6853	23277	28961	17889	29457	9470	24272	26956	42718	10231	15935	19341	15583	22985	29376	20302	30684	5770	13263	0	0	0	0	0	0	5380	0
alignment.nex	Ptr	432014	1876	0.434	32994	6789	24096	29190	18523	29633	9216	24369	28046	42780	10121	16100	19801	15150	22615	30589	20034	31257	5679	13156	0	0	0	0	0	0	1876	0
alignment.nex	Sci	432014	3517	0.814	33393	6954	23293	29336	17983	29363	9416	24293	27237	42886	10297	15920	19407	15714	23190	29327	20519	30900	5778	13291	0	0	0	0	0	0	3517	0
alignment.nex	Sly	432014	8006	1.853	32216	6751	23750	29016	17908	28946	8881	24054	27738	42069	10001	15971	19325	14719	22357	30325	20105	31013	5577	13286	0	0	0	0	0	0	8006	0
alignment.nex	Tax	432014	3017	0.698	33502	6916	23364	29228	17969	29564	9531	24329	27193	42943	10267	16025	19420	15661	23117	29460	20501	30868	5820	13319	0	0	0	0	0	0	3017	0
alignment.nex	Tor	432014	3996	0.925	33402	6864	23351	29071	18008	29529	9496	24257	27121	42813	10324	15994	19374	15653	23142	29354	20370	30825	5779	13291	0	0	0	0	0	0	3996	0
alignment.nex	Vvi	432014	18139	4.199	31913	6610	22842	28293	17637	28458	8976	23590	26307	41301	9822	15200	19125	14564	22238	29540	19207	30000	5514	12738	0	0	0	0	0	0	18139	0
alignment.nex	Wel	432014	3696	0.856	32883	7068	22990	29345	18207	28688	9558	24674	27696	43101	10009	16320	19362	15435	23291	30031	20309	30342	5684	13325	0	0	0	0	0	0	3696	0
alignment.nex	Zam	432014	5557	1.286	34388	6951	22948	29157	17754	29633	9485	23895	26234	43141	9876	15433	19525	15736	23807	28400	20015	31121	5840	13118	0	0	0	0	0	0	5557	0
alignment.nex	smi	432014	2008	0.465	33651	6839	23329	29497	18007	29719	9391	24333	27011	43211	10181	15824	19598	15778	23465	29601	20653	30896	5825	13197	0	0	0	0	0	0	2008	0
